SMILES,MW,HBA,HBD,LogP,Valid,Error,Fragments
O=NNC(=NN1C(NC1(O)O)(O)O)N=O,222.034881912,10,6,-3.6082,True,False,['O=NNC(N=O)=NN1C(O)(O)NC1(O)O']
N#CON1N=NC(N1NC(O)(O)O)(O)O,222.034881912,12,6,-4.01242,False,False,['N#CON1N=NC(O)(O)N1NC(O)(O)O']
N=C=NN1OOC(OC(N)(O)N=N1)(O)O,222.034881912,12,5,-2.62513,True,False,['N=C=NN1N=NC(N)(O)OC(O)(O)OO1']
ON(N=C(N=O)N=O)C1(O)NC(N1)(O)O,222.034881912,10,6,-3.1263,True,False,['O=NC(N=O)=NN(O)C1(O)NC(O)(O)N1']
O=C(NN(N=N)N=O)C1(O)OC(O1)(O)N,222.034881912,10,5,-2.7978300000000003,True,False,"['[13*]C1(O)OC(N)(O)O1', '[6*]C(=O)NN(N=N)N=O']"
OC=1C(OC(O)(O)N=NN(N=N)N1)(O)O,222.034881912,10,6,-2.26243,True,False,['N=NN1N=NC(O)(O)OC(O)(O)C(O)=N1']
NC1(O)C(=NN(N=N1)N=O)OC(O)(O)O,222.034881912,11,5,-3.1263,True,False,['NC1(O)N=NN(N=O)N=C1OC(O)(O)O']
OC(C(=O)N1ON=N1)(O)N=NC(N)(O)O,222.034881912,12,5,-3.8435,True,False,['NC(O)(O)N=NC(O)(O)C(=O)n1nno1']
OC(N=NC(N1N(C#N)OO1)(O)N)(O)O,222.034881912,12,5,-3.61902,True,False,['N#CN1OON1C(N)(O)N=NC(O)(O)O']
OC(OOC(N)(O)N=NC1=NN=N1)(O)O,222.034881912,12,5,-2.7259,True,False,['NC(O)(N=NC1=NN=N1)OOC(O)(O)O']
OC(N1N(N=N)N=C1)(O)OC(N=O)(O)O,222.034881912,12,5,-2.59003,True,False,"['[8*]C(O)(O)OC(O)(O)N=O', '[9*]n1cnn1N=N']"
OC(OC(C=O)(O)N1N(N=N)N=N1)(O)O,222.034881912,12,5,-3.720030000000001,True,False,"['[9*]n1nnn1N=N', '[4*]C([8*])(O)C=O', '[3*]OC(O)(O)O']"
OC(NC(N=O)(O)N1OC(N=N)=N1)(O)O,222.034881912,12,6,-2.35713,False,False,"['[9*]n1nc(N=N)o1', '[8*]C(O)(N=O)NC(O)(O)O']"
OC(O)(O)NN(N1N=C=N1)C(N=O)(O)O,222.034881912,12,6,-4.021999999999999,False,False,['O=NC(O)(O)N(NC(O)(O)O)N1N=C=N1']
OC(OC(N=O)(O)O)(O)N=CN1N=NN1,222.034881912,11,5,-3.5426,True,False,['O=NC(O)(O)OC(O)(O)N=Cn1nn[nH]1']
OC(NC(N=N)(O)O)(O)C=1ON(N=O)N1,222.034881912,12,6,-2.68303,False,False,"['[14*]c1nn(N=O)o1', '[4*]C([8*])(O)O', '[5*]NC(O)(O)N=N']"
OC1(O)N=NOC(ON(C1=N)N=N)(O)O,222.034881912,11,6,-2.2250600000000005,False,False,['N=NN1OC(O)(O)ON=NC(O)(O)C1=N']
O=NN1C(O)(O)NN(N(O)C#N)C1(O)O,222.034881912,11,6,-3.93092,False,False,['N#CN(O)N1NC(O)(O)N(N=O)C1(O)O']
O=C(N1C(N=NOC(N)(N)O1)(O)O)N=O,222.034881912,10,4,-2.3715999999999995,True,False,['NC1(N)ON=NC(O)(O)N(C(=O)N=O)O1']
O=C1N=NC(N=NOC(N1O)(O)N)(O)O,222.034881912,10,5,-2.1946,True,False,['NC1(O)ON=NC(O)(O)N=NC(=O)N1O']
ON1N=NC(N=NOC(C1=O)(O)O)(O)N,222.034881912,11,5,-2.8305,True,False,['NC1(O)N=NOC(O)(O)C(=O)N(O)N=N1']
O=NNC(C(=O)N1OC(O)(O)N=N1)(O)N,222.034881912,10,5,-3.4009000000000005,True,False,['NC(O)(NN=O)C(=O)N1N=NC(O)(O)O1']
O=C(NNC(N1C(N=N1)(O)O)(O)O)N=O,222.034881912,10,6,-3.1584,True,False,['O=NC(=O)NNC(O)(O)N1N=NC1(O)O']
O=C(N=NC(N1C(NN1)(O)O)(O)O)N=O,222.034881912,10,6,-3.1583999999999994,True,False,['O=NC(=O)N=NC(O)(O)N1NNC1(O)O']
N=NOC(O)(O)ON1C(N=C1N=O)(O)N,222.034881912,12,5,-2.5232300000000003,True,False,['N=NOC(O)(O)ON1C(N=O)=NC1(N)O']
NC(C1C(N=N1)(O)O)(O)ON(N=O)N=O,222.034881912,11,4,-2.3395999999999995,True,False,"['[3*]ON(N=O)N=O', '[4*]C([8*])(N)O', '[13*]C1N=NC1(O)O']"
NC1(O)N(N(N=O)OO)C(N=C=N1)(O)O,222.034881912,11,5,-3.062899999999998,True,False,['NC1(O)N=C=NC(O)(O)N1N(N=O)OO']
NC1(O)N(N(C=O)N=O)C(N=NO1)(O)O,222.034881912,11,4,-3.1011999999999995,True,False,['NC1(O)ON=NC(O)(O)N1N(C=O)N=O']
OC1(O)N(N(C#N)N=O)C(NON1)(O)O,222.034881912,11,6,-4.10092,False,False,['N#CN(N=O)N1C(O)(O)NONC1(O)O']
O=NC1C(O)(O)N=NN(N=N)OC1(O)O,222.034881912,11,5,-2.04143,True,False,['N=NN1N=NC(O)(O)C(N=O)C(O)(O)O1']
O=NC1C(O)(O)N=NN(N=O)OC1(O)N,222.034881912,11,4,-2.3396000000000003,True,False,['NC1(O)ON(N=O)N=NC(O)(O)C1N=O']
OC1(O)OC(=NNC(ON=N1)(O)N)N=O,222.034881912,12,5,-2.8144000000000005,True,False,['NC1(O)NN=C(N=O)OC(O)(O)N=NO1']
OC1(O)CN(N=NC(ON=N1)(O)O)N=O,222.034881912,11,4,-2.0313,True,False,['O=NN1CC(O)(O)N=NOC(O)(O)N=N1']
O=NOC(ON1N=NC(O)(O)C=N1)(O)N,222.034881912,12,4,-2.5147,True,False,['NC(O)(ON=O)ON1N=CC(O)(O)N=N1']
N#COC1(N)OC(N(O)N(N=O)O1)(O)N,222.034881912,11,4,-2.83222,True,False,"['[3*]OC#N', '[13*]C1(N)ON(N=O)N(O)C(N)(O)O1']"
O=NOC1(N)NC(C(=O)N(N=O)O1)(O)N,222.034881912,11,4,-3.096,True,False,"['[13*]C1(N)NC(N)(O)C(=O)N(N=O)O1', '[3*]ON=O']"
O=NOC1(N)NC(C(=O)N(N=O)N1)(O)O,222.034881912,11,5,-3.4894,True,False,"['[13*]C1(N)NN(N=O)C(=O)C(O)(O)N1', '[3*]ON=O']"
O=NOC1(O)OC(N(N)C(=N)N=N)(O)O1,222.034881912,10,5,-1.92016,True,False,"['[13*]C1(O)OC(O)(N(N)C(=N)N=N)O1', '[3*]ON=O']"
O=NOC1(O)OC(N(O)C(=N)N=N)(O)N1,222.034881912,10,6,-1.8316600000000005,True,False,"['[13*]C1(O)NC(O)(N(O)C(=N)N=N)O1', '[3*]ON=O']"
O=NOC1(O)NN(N(N)C#N)C(O1)(O)O,222.034881912,12,5,-3.7075199999999993,True,False,"['[13*]C1(O)NN(N(N)C#N)C(O)(O)O1', '[3*]ON=O']"
ON(C(=N)C(O)(O)O)N=NC1(O)ON=N1,222.034881912,11,6,-2.3462300000000003,False,False,['N=C(N(O)N=NC1(O)N=NO1)C(O)(O)O']
O=NNC1(O)N=NN(O)C(=O)C(N1)(O)O,222.034881912,10,6,-3.3124,True,False,['O=NNC1(O)N=NN(O)C(=O)C(O)(O)N1']
O=NNC1(O)N=NC(=O)N(O1)C(N)(O)O,222.034881912,9,5,-2.765,True,False,"['[8*]C(N)(O)O', '[10*]N1OC(O)(NN=O)N=NC1=O']"
NC(N=NOC1(O)ON(N1O)C#N)(O)O,222.034881912,12,5,-3.13712,True,False,"['[3*]ON=NC(N)(O)O', '[13*]C1(O)ON(C#N)N1O']"
ON(N(O)C1(O)OC(N=NO1)(O)N)C#N,222.034881912,12,5,-2.6552200000000004,True,False,['N#CN(O)N(O)C1(O)ON=NC(N)(O)O1']
O=NOC(NC1(O)NN(N1O)C#N)(O)O,222.034881912,12,6,-3.61902,False,False,"['[13*]C1(O)NN(C#N)N1O', '[5*]NC(O)(O)ON=O']"
ON=NC(OC1(O)NN(C1=O)N=N)(O)O,222.034881912,10,6,-2.62083,True,False,"['[13*]C1(O)NN(N=N)C1=O', '[3*]OC(O)(O)N=NO']"
N=NN1C(OC(N=N)N=O)(O)OC1(O)O,222.034881912,11,5,-1.4383600000000003,True,False,"['[13*]C1(O)OC(O)(O)N1N=N', '[3*]OC(N=N)N=O']"
N=NN1C(NC(N=O)N=O)(O)OC1(O)O,222.034881912,11,5,-2.1299300000000003,True,False,"['[13*]C1(O)OC(O)(O)N1N=N', '[5*]NC(N=O)N=O']"
O=NN1C(NN(C#N)OO)(O)NC1(O)O,222.034881912,11,6,-3.53522,False,False,['N#CN(NC1(O)NC(O)(O)N1N=O)OO']
OC1(O)NC(CN=N1)(O)ON(N=O)N=O,222.034881912,11,4,-2.1198,True,False,"['[13*]C1(O)CN=NC(O)(O)N1', '[3*]ON(N=O)N=O']"
OC1(O)OC(NON1)(O)NN(C#N)N=O,222.034881912,11,6,-3.789019999999999,False,False,['N#CN(N=O)NC1(O)NONC(O)(O)O1']
N=NN(C(O)(O)O)C1(N)OOC(N=O)=N1,222.034881912,11,5,-2.5232299999999994,True,False,['N=NN(C(O)(O)O)C1(N)N=C(N=O)OO1']
ON=NC(OC1(N)ON1C(=N)N=O)(O)O,222.034881912,9,5,-2.04133,True,False,"['[13*]C1(N)ON1C(=N)N=O', '[3*]OC(O)(O)N=NO']"
O=NOC(NC1(O)ON1C(=N)N=O)(O)N,222.034881912,10,5,-2.611730000000001,True,False,"['[13*]C1(O)ON1C(=N)N=O', '[5*]NC(N)(O)ON=O']"
O=NN1C(OC1(O)N)(O)N=NC(O)N=O,222.034881912,11,4,-2.3395999999999995,True,False,['NC1(O)OC(O)(N=NC(O)N=O)N1N=O']
O=NN1C(OC1(O)N)(N)OOC(=N)N=O,222.034881912,10,4,-2.2183299999999995,True,False,"['[3*]OOC(=N)N=O', '[13*]C1(N)OC(N)(O)N1N=O']"
OC(N=NC1(N)OC(ON=N1)(O)O)=NO,222.034881912,10,5,-1.6783,True,False,['NC1(N=NC(O)=NO)N=NOC(O)(O)O1']
ON=NC(OC1(N)NN=C(N=O)O1)(O)O,222.034881912,11,5,-2.3325,True,False,"['[3*]OC(O)(O)N=NO', '[13*]C1(N)NN=C(N=O)O1']"
N=NOC(NC1(O)NOC(N=O)=N1)(O)O,222.034881912,12,6,-2.60473,False,False,"['[13*]C1(O)N=C(N=O)ON1', '[5*]NC(O)(O)ON=N']"
N=NNC(OC1(O)N=NC(=NO)O1)(O)O,222.034881912,10,6,-2.03433,True,False,"['[13*]C1(O)N=NC(=NO)O1', '[3*]OC(O)(O)NN=N']"
N=NNC(OC1(N)OOC(N=O)=N1)(O)O,222.034881912,11,5,-2.21133,True,False,"['[13*]C1(N)N=C(N=O)OO1', '[3*]OC(O)(O)NN=N']"
ON=NC(OC1(O)ON=C(N=O)O1)(N)N,222.034881912,11,4,-1.9391000000000005,True,False,"['[3*]OC(N)(N)N=NO', '[13*]C1(O)ON=C(N=O)O1']"
N#COC(OC1(O)NNN(N=N)O1)(O)O,222.034881912,11,6,-3.09745,False,False,"['[3*]OC(O)(O)OC#N', '[13*]C1(O)NNN(N=N)O1']"
N#COC(OC1(N)OON(N=N)O1)(O)N,222.034881912,11,4,-2.3106500000000003,True,False,"['[13*]C1(N)OON(N=N)O1', '[3*]OC(N)(O)OC#N']"
N#COC(OC1(O)ONN(N=N)N1)(O)O,222.034881912,11,6,-3.0974500000000003,False,False,"['[3*]OC(O)(O)OC#N', '[13*]C1(O)NN(N=N)NO1']"
N=C=NC(OC1(N)OON(N=O)O1)(O)N,222.034881912,11,4,-2.32023,True,False,"['[3*]OC(N)(O)N=C=N', '[13*]C1(N)OON(N=O)O1']"
N=C=NC(OC1(O)ONN(N=O)N1)(O)O,222.034881912,11,6,-3.10703,False,False,"['[13*]C1(O)NN(N=O)NO1', '[3*]OC(O)(O)N=C=N']"
O=NOC1(N)OC(O1)(O)NNC(=O)N=N,222.034881912,10,5,-1.85003,True,False,"['[13*]C1(N)OC(O)(NNC(=O)N=N)O1', '[3*]ON=O']"
O=NNC1(O)OC(N1)(O)N=NC(=O)ON,222.034881912,10,5,-2.4531,True,False,"['[1*]C(=O)N=NC1(O)NC(O)(NN=O)O1', '[3*]ON']"
N=NNC1(N)OC(O1)(O)N=NC(=O)OO,222.03488191200003,10,5,-1.19583,True,False,"['[1*]C(=O)N=NC1(O)OC(N)(NN=N)O1', '[3*]OO']"
N=NOC1(O)OC(N1)(O)N=NC(=N)OO,222.034881912,11,6,-1.3474600000000003,False,False,"['[3*]ON=N', '[13*]C1(O)NC(O)(N=NC(=N)OO)O1']"
NN=NC1(N)OC(O1)(N)OOC(=O)N=O,222.034881912,10,3,-1.6662999999999997,True,False,"['[1*]C(=O)N=O', '[3*]OO[3*]', '[13*]C1(N)OC(N)(N=NN)O1']"
NN=NC1(O)OC(O1)(N)ONC(=O)N=O,222.034881912,9,4,-2.0597,True,False,"['[13*]C1(N)OC(O)(N=NN)O1', '[3*]ONC(=O)N=O']"
O=NOC1(O)NC(N1)(O)ONC(=N)N=O,222.034881912,10,6,-2.69323,True,False,"['[3*]ONC(=N)N=O', '[13*]C1(O)NC([13*])(O)N1', '[3*]ON=O']"
O=COC1(O)OC(N1)(O)N=NN(O)N=N,222.034881912,11,5,-2.00923,True,False,"['[3*]OC=O', '[13*]C1(O)NC(O)(N=NN(O)N=N)O1']"
N#COC1(N)OC(N1)(O)OON(O)N=N,222.034881912,11,5,-2.22215,True,False,"['[13*]C1(N)NC([13*])(O)O1', '[3*]OC#N', '[3*]OON(O)N=N']"
N=C=NC1(O)OC(O1)(O)OON(N)N=N,222.034881912,11,5,-2.02206,True,False,"['[13*]C1(O)OC(O)(N=C=N)O1', '[3*]OON(N)N=N']"
N#CNC1(O)OC(O1)(O)N=NN(O)NO,222.034881912,11,6,-2.7367200000000005,False,False,"['[5*]NC#N', '[13*]C1(O)OC(O)(N=NN(O)NO)O1']"
N=NOC1(N)OC(O1)(O)NON(O)C#N,222.034881912,12,5,-2.22215,True,False,"['[3*]ON=N', '[13*]C1(N)OC(O)(NON(O)C#N)O1']"
O=NOC1(O)OC(N1)(O)N=NN(N)C=O,222.034881912,11,4,-2.789300000000001,True,False,"['[13*]C1(O)NC(O)(N=NN(N)C=O)O1', '[3*]ON=O']"
O=NN(C(N)(O)O)C1(O)ONC(=O)N=N1,222.034881912,9,5,-2.7649999999999992,True,False,['NC(O)(O)N(N=O)C1(O)N=NC(=O)NO1']
O=C1N=NC(NOOC(O)(O)O)(N)N=N1,222.034881912,10,5,-2.3646,True,False,['NC1(NOOC(O)(O)O)N=NC(=O)N=N1']
NC(OC=1C(N1)(N)ON(N=O)N=O)(O)O,222.034881912,11,4,-2.8214,True,False,"['[3*]ON(N=O)N=O', '[13*]C1(N)N=C1OC(N)(O)O']"
ON(N=NC1(O)N(OC(O)(O)O)N1)C#N,222.034881912,11,6,-3.53052,False,False,['N#CN(O)N=NC1(O)NN1OC(O)(O)O']
OC(N(N(C#N)OO)C1(O)N=NN1)(O)O,222.034881912,12,6,-3.44672,False,False,['N#CN(OO)N(C(O)(O)O)C1(O)N=NN1']
O=NOC1(O)NC(ON(C1=N)N=N)(O)O,222.034881912,11,6,-2.3135600000000003,False,False,"['[13*]C1(O)NC(O)(O)ON(N=N)C1=N', '[3*]ON=O']"
NC(N=C(N=O)N=O)(O)NC1(O)ONO1,222.034881912,10,5,-2.9029000000000003,True,False,"['[13*]C1(O)ONO1', '[5*]NC(N)(O)N=C(N=O)N=O']"
OC(ON(N=O)N=O)(O)NC1(N)ON=C1,222.034881912,11,4,-2.6032,True,False,"['[13*]C1(N)C=NO1', '[5*]NC(O)(O)ON(N=O)N=O']"
ON=NC1(O)OC(N1C(=NN)N=O)(O)O,222.034881912,9,5,-2.6444,True,False,['NN=C(N=O)N1C(O)(O)OC1(O)N=NO']
O=NOC1(O)OC(N1C(N=O)N=O)(N)N,222.034881912,12,3,-2.0347,True,False,"['[13*]C1(O)OC(N)(N)N1C(N=O)N=O', '[3*]ON=O']"
O=C=NC1(N)OC(N1N(N=N)OO)(O)O,222.034881912,11,5,-2.612129999999999,True,False,['N=NN(OO)N1C(O)(O)OC1(N)N=C=O']
OC=NC1(O)OC(N1N(N=O)N=O)(O)N,222.034881912,10,4,-2.3493999999999997,True,False,['NC1(O)OC(O)(N=CO)N1N(N=O)N=O']
N=NOC1(O)CC(N1N(N=O)N=O)(O)O,222.034881912,11,4,-1.4810300000000003,True,False,"['[13*]C1(O)CC(O)(O)N1N(N=O)N=O', '[3*]ON=N']"
ON=NC1(N)OC(OC(=NN)N=O)(O)O1,222.034881912,10,4,-1.9391,True,False,"['[13*]C1(O)OC(N)(N=NO)O1', '[3*]OC(N=O)=NN']"
O=NNC1(N)OC(OC(N=N)N=O)(O)O1,222.034881912,11,4,-1.4246299999999998,True,False,"['[13*]C1(O)OC(N)(NN=O)O1', '[3*]OC(N=N)N=O']"
N=NNC1(O)OC(OC(N=N)=NO)(O)O1,222.034881912,10,6,-1.4312600000000004,True,False,"['[3*]OC(N=N)=NO', '[13*]C1(O)OC(O)(NN=N)O1']"
O=NOC1(O)OC(NN(C#N)ON)(O)N1,222.034881912,12,5,-3.39562,True,False,"['[13*]C1(O)NC(O)(NN(C#N)ON)O1', '[3*]ON=O']"
O=NNC1(O)OC(ON(N=C)N=O)(O)N1,222.034881912,10,4,-2.385,True,False,"['[13*]C1(O)NC(O)(NN=O)O1', '[3*]ON(N=C)N=O']"
ON=NC1(O)OC(NN(C#N)OO)(O)N1,222.034881912,11,6,-2.65292,False,False,['N#CN(NC1(O)NC(O)(N=NO)O1)OO']
N#COC1(O)NN1N(N=N)OC(O)(O)O,222.034881912,11,6,-3.4093500000000003,False,False,"['[13*]C1(O)NN1N(N=N)OC(O)(O)O', '[3*]OC#N']"
O=C=NC1(N)N=NN(N1O)OC(O)(O)O,222.034881912,12,5,-3.2989999999999995,True,False,['NC1(N=C=O)N=NN(OC(O)(O)O)N1O']
OC(N=C(NNC1(O)ON=N1)N=O)(O)O,222.034881912,10,6,-3.2077999999999998,True,False,['O=NC(=NC(O)(O)O)NNC1(O)N=NO1']
OC(NN(OOC1(O)N=C=N1)N=N)(O)O,222.034881912,11,6,-3.01853,False,False,"['[3*]OON(N=N)NC(O)(O)O', '[13*]C1(O)N=C=N1']"
OC(NN(N=CC1(O)ON=N1)N=O)(O)O,222.034881912,11,5,-2.908100000000001,True,False,['O=NN(N=CC1(O)N=NO1)NC(O)(O)O']
OC(ON(N=NC1(O)N=NN1)C=O)(O)O,222.034881912,11,5,-3.0942000000000007,True,False,['O=CN(N=NC1(O)N=NN1)OC(O)(O)O']
O=NOC1(N)OOC(N=N)=NC(N1)(O)O,222.034881912,12,5,-2.21133,True,False,"['[13*]C1(N)NC(O)(O)N=C(N=N)OO1', '[3*]ON=O']"
O=NOC1(N)N=NC(OO)=NC(O1)(O)N,222.034881912,12,4,-1.8553,True,False,"['[13*]C1(N)N=NC(OO)=NC(N)(O)O1', '[3*]ON=O']"
O=NNC1(O)N=NC(OO)=NC(O1)(O)N,222.034881912,11,5,-2.2487000000000004,True,False,['NC1(O)N=C(OO)N=NC(O)(NN=O)O1']
ON=NC1(O)N=NC(N=O)OC(N1)(O)O,222.034881912,11,5,-1.8507,True,False,['O=NC1N=NC(O)(N=NO)NC(O)(O)O1']
O=NOC1(O)N=NN(N=C)NC(O1)(O)O,222.034881912,12,4,-2.2965,True,False,"['[13*]C1(O)N=NN(N=C)NC(O)(O)O1', '[3*]ON=O']"
O=C1C(O1)(O)N=NN(N=N)OC(N)(O)O,222.034881912,11,5,-2.70933,True,False,['N=NN(N=NC1(O)OC1=O)OC(N)(O)O']
ON(O)C1(O)N=NC(N=N1)=NC(O)(O)O,222.034881912,10,6,-2.4674000000000005,True,False,['ON(O)C1(O)N=NC(=NC(O)(O)O)N=N1']
O=C(N(O)C1(N=NN1)OC(N)(O)O)N=O,222.034881912,10,5,-2.2831,True,False,"['[13*]C1(N(O)C(=O)N=O)N=NN1', '[3*]OC(N)(O)O']"
O=NOC1(N(N)C(=O)N=O)OC(N1)(O)N,222.034881912,10,4,-2.4601,True,False,"['[13*]C1(N(N)C(=O)N=O)NC(N)(O)O1', '[3*]ON=O']"
ON=NC1(C(=O)N(O)N=O)OC(O1)(N)N,222.034881912,10,4,-2.0437000000000003,True,False,"['[6*]C(=O)N(O)N=O', '[13*]C1(N=NO)OC(N)(N)O1']"
N=NOC1(C(=O)N(O)N=O)NC(N1)(O)O,222.034881912,11,6,-2.7093300000000005,False,False,"['[13*]C1([13*])NC(O)(O)N1', '[3*]ON=N', '[4*]C1([13*])NC(O)(O)N1', '[6*]C(=O)N(O)N=O']"
ON=NC1(OC(N=N)=NN)OC(O1)(O)O,222.034881912,10,5,-1.64093,True,False,"['[13*]C1(N=NO)OC(O)(O)O1', '[3*]OC(N=N)=NN']"
O=NNC1(N=C(NN)N=O)OC(O1)(O)O,222.034881912,9,5,-2.9029,True,False,['NNC(N=O)=NC1(NN=O)OC(O)(O)O1']
N#COC1(ON(NN)N=O)OC(O1)(O)N,222.034881912,11,4,-3.00222,True,False,"['[13*]C1([13*])OC(N)(O)O1', '[3*]ON(N=O)NN', '[3*]OC#N']"
N=C=NC1(ON(N=N)NO)OC(O1)(O)O,222.034881912,11,6,-1.9335600000000004,False,False,"['[3*]ON(N=N)NO', '[13*]C1(N=C=N)OC(O)(O)O1']"
N=NOC1(CN(N=O)N=O)OC(N1)(O)O,222.034881912,11,4,-1.51673,True,False,"['[4*]C1([13*])NC(O)(O)O1', '[3*]ON=N', '[13*]C1([13*])NC(O)(O)O1', '[8*]CN(N=O)N=O']"
NN=NC1(OC(O)(O)O)NN1C(=O)N=O,222.034881912,9,5,-2.765,True,False,"['[13*]C1(N=NN)NN1C(=O)N=O', '[3*]OC(O)(O)O']"
O=NNC1(OC(N)(O)O)ON1C(=N)N=O,222.034881912,9,5,-2.61173,True,False,"['[13*]C1(NN=O)ON1C(=N)N=O', '[3*]OC(N)(O)O']"
O=NOC1(NC(N)(O)O)ON1N(O)C#N,222.034881912,12,5,-3.22562,True,False,"['[13*]C1([13*])ON1N(O)C#N', '[5*]NC(N)(O)O', '[3*]ON=O']"
O=NNC1(OC(N)(O)O)N=NN(O)C1=O,222.034881912,10,5,-2.918999999999999,True,False,"['[13*]C1(NN=O)N=NN(O)C1=O', '[3*]OC(N)(O)O']"
O=C(NOC1(ON=N1)NC(N)(O)O)N=O,222.034881912,10,5,-2.4531,True,False,"['[13*]C1([13*])N=NO1', '[3*]ONC(=O)N=O', '[5*]NC(N)(O)O']"
O=C(N=NC1(NON1)OC(N)(O)O)N=O,222.034881912,10,5,-2.4531,True,False,"['[13*]C1(N=NC(=O)N=O)NON1', '[3*]OC(N)(O)O']"
NN(OOC1(N=C=N1)OC(O)(O)O)N=N,222.034881912,11,5,-2.62513,True,False,"['[13*]C1([13*])N=C=N1', '[3*]OON(N)N=N', '[3*]OC(O)(O)O']"
ON=NC1(OC(N)(O)O)NN=C(N=O)O1,222.034881912,11,5,-2.3325,True,False,"['[13*]C1(N=NO)NN=C(N=O)O1', '[3*]OC(N)(O)O']"
ON=NC1(OC(O)(O)O)NN=C(N=O)N1,222.034881912,11,6,-2.7259,False,False,"['[13*]C1(N=NO)NN=C(N=O)N1', '[3*]OC(O)(O)O']"
O=C=NC1(OC(N)(O)O)N=NN(ON)O1,222.034881912,12,4,-3.0756,True,False,"['[13*]C1(N=C=O)N=NN(ON)O1', '[3*]OC(N)(O)O']"
O=C=NC1(OC(N)(O)O)ONN(N=N)O1,222.034881912,11,5,-2.86593,True,False,"['[13*]C1(N=C=O)ONN(N=N)O1', '[3*]OC(N)(O)O']"
N#COC1(NC(N)(O)O)OON(N=O)N1,222.034881912,11,5,-3.39562,True,False,"['[13*]C1([13*])NN(N=O)OO1', '[3*]OC#N', '[5*]NC(N)(O)O']"
ONOC1(OC(O)(O)O)N=NN(C#N)N1,222.034881912,12,6,-3.21862,False,False,"['[13*]C1([13*])N=NN(C#N)N1', '[3*]ONO', '[3*]OC(O)(O)O']"
NN=CC1(OC(O)(O)O)N=NN(N=O)O1,222.034881912,11,4,-2.5146999999999995,True,False,"['[13*]C1(C=NN)N=NN(N=O)O1', '[4*]C1(C=NN)N=NN(N=O)O1', '[3*]OC(O)(O)O']"
O=NNC1(OC(O1)(O)O)NNC(=O)N=N,222.034881912,9,6,-2.24343,True,False,['N=NC(=O)NNC1(NN=O)OC(O)(O)O1']
O=NOC1(NC(N1)(O)O)N=NC(O)N=O,222.034881912,12,5,-2.4211,True,False,"['[13*]C1(N=NC(O)N=O)NC(O)(O)N1', '[3*]ON=O']"
ON=NC1(OC(O1)(O)O)NN=C(N)N=O,222.034881912,9,5,-2.3325,True,False,['NC(N=O)=NNC1(N=NO)OC(O)(O)O1']
N#CNC1(OC(N1)(O)N)OON(O)N=O,222.034881912,11,5,-2.91372,True,False,"['[13*]C1([13*])NC(N)(O)O1', '[5*]NC#N', '[3*]OON(O)N=O']"
ON=NC1(OC(O1)(O)O)C=NN(O)N=N,222.034881912,10,5,-1.2527300000000003,True,False,['N=NN(O)N=CC1(N=NO)OC(O)(O)O1']
O=NOC1(OC(N1)(O)O)C=NN(N)N=O,222.034881912,11,4,-2.6032,True,False,"['[13*]C1(C=NN(N)N=O)NC(O)(O)O1', '[4*]C1(C=NN(N)N=O)NC(O)(O)O1', '[3*]ON=O']"
OOOC1(OC(O1)(N)N)N=NN(O)C#N,222.034881912,11,4,-1.8661199999999991,True,False,"['[3*]OOO', '[13*]C1(N=NN(O)C#N)OC(N)(N)O1']"
O=C=NC1(OC(N)(O)O)NON(O)N=N1,222.034881912,12,5,-2.9871,True,False,"['[13*]C1(N=C=O)N=NN(O)ON1', '[3*]OC(N)(O)O']"
NC(=O)C1(NN(N=N)N=O)OC(O1)(O)O,222.034881912,10,5,-2.79783,True,False,"['[6*]C(N)=O', '[13*]C1(NN(N=N)N=O)OC(O)(O)O1']"
OC=1C(N1)(OC(N)(O)O)N=NN(O)N=O,222.034881912,10,5,-2.0786999999999995,True,False,"['[13*]C1(N=NN(O)N=O)N=C1O', '[3*]OC(N)(O)O']"
NC=1C(N1)(OC(O)(O)O)N=NN(O)N=O,222.034881912,11,5,-2.6444,True,False,"['[13*]C1(N=NN(O)N=O)N=C1N', '[3*]OC(O)(O)O']"
ON=NC(O)(O)N1C(N1C(=O)N=O)(O)N,222.034881912,9,5,-2.595,True,False,['NC1(O)N(C(=O)N=O)N1C(O)(O)N=NO']
O=C=NC(N)(O)N1C(N1N(O)N=O)(O)O,222.034881912,11,5,-3.6993999999999994,True,False,['NC(O)(N=C=O)N1N(N(O)N=O)C1(O)O']
N=NOC(N=C1N(O)C(O)(O)N=N1)(O)O,222.034881912,10,6,-2.34623,True,False,['N=NOC(O)(O)N=C1N=NC(O)(O)N1O']
ON=NC(ON1C(=N)C(O)(O)N=N1)(O)O,222.034881912,10,6,-2.34623,True,False,['N=C1N(OC(O)(O)N=NO)N=NC1(O)O']
N=NOC(O)(O)ON1C(O)(O)N=NC1=N,222.034881912,10,6,-2.2250600000000005,True,False,['N=NOC(O)(O)ON1C(=N)N=NC1(O)O']
O=C1N=NC(ONNC(O)(O)N=N1)(O)O,222.034881912,10,6,-2.758,True,False,['O=C1N=NC(O)(O)NNOC(O)(O)N=N1']
O=NOC(O)(O)N1C(O)(O)N=NC(N)=N1,222.034881912,12,5,-3.1263,True,False,['NC1=NN(C(O)(O)ON=O)C(O)(O)N=N1']
