SMILES,MW,HBA,HBD,LogP,Valid,Error
O=NNC(=O)N=C(O)N=C(N)ON(O)O,222.034881912,7,5,-1.3819,True,False
ON=NC(O)=NC(=O)N=C(N)ON(O)O,222.034881912,6,5,-0.8115000000000001,True,False
N#COC(N)=NC(=O)ON(O)ON(O)N,222.034881912,10,4,-2.04692,True,False
N=C=NC(=O)N=C(N)ON(O)ON(O)O,222.034881912,9,5,-1.27643,True,False
N#COC(O)=NC(=O)NN(O)NN(O)O,222.034881912,9,6,-1.7861200000000004,True,False
O=C=NC(N)=NN(O)N=C(O)ON(O)O,222.034881912,9,5,-1.9158999999999997,True,False
N#COC(=N)ON(O)NC(=O)NN(O)O,222.034881912,10,6,-1.7487500000000002,True,False
O=NON(N)N=C(N)OC(=O)OC(O)=N,222.034881912,10,4,-1.3492300000000004,True,False
ON=NN(N)OC(=O)OC(=N)OC(O)=N,222.034881912,9,5,-0.5691600000000001,True,False
O=NON(N)NC(=O)NC(=O)NC(=O)O,222.034881912,8,5,-1.6231,True,False
N=NON(N)NC(=O)OC(=O)NC(=O)O,222.034881912,9,5,-0.9315299999999995,True,False
O=NON(O)N=C(N)OC(O)=NC(=O)N,222.034881912,8,4,-1.4704000000000002,True,False
O=NON(O)NC(=O)OC(N)=NC(O)=N,222.034881912,8,5,-1.2607299999999997,True,False
O=NON(O)NC(=O)NC(=N)OC(O)=N,222.034881912,9,6,-1.0510599999999997,True,False
ON=NN(O)OC(O)=NC(=N)OC(=O)N,222.034881912,7,5,-0.6903300000000003,True,False
O=NNN(O)NC(=N)OC(=N)OC(=O)O,222.034881912,9,6,-1.0510600000000005,True,False
ON=NN(O)N=C(N)OC(=O)NC(=O)O,222.034881912,7,5,-0.9321000000000002,True,False
N=NON(O)OC(N)=NC(O)=NC(=O)O,222.034881912,7,5,-0.6065300000000002,True,False
O=C=NN(O)NC(=N)ON(O)OC(=O)N,222.034881912,10,5,-1.999130000000001,True,False
N#CON(O)N=C(O)NN(O)N=C(O)O,222.034881912,8,6,-1.4979199999999997,True,False
N#CON(N)ON(O)N=C(O)OC(O)=N,222.034881912,10,5,-1.5490499999999994,True,False
N#CON(O)ON(N)OC(=O)OC(=N)N,222.034881912,11,4,-1.9257499999999999,True,False
O=C=NN(O)ON(O)OC(=N)OC(=N)N,222.034881912,11,5,-1.7573600000000003,True,False
N#CON(O)ON(N)N=C(O)OC(=O)N,222.034881912,10,4,-1.96312,True,False
O=C=NN(O)ON(O)N=C(N)OC(=O)N,222.034881912,10,4,-2.208800000000001,True,False
O=C=NN(O)NN(N)OC(=O)N=C(O)O,222.034881912,9,5,-1.9526999999999992,True,False
O=C=NN(O)ON(N)OC(=N)N=C(O)O,222.034881912,9,5,-1.7109299999999994,True,False
N#CON(O)NN(O)NC(=N)OC(=O)O,222.034881912,10,6,-1.6649500000000002,True,False
N#CNN(N)OC(=O)NC(=O)ON(O)O,222.034881912,11,5,-2.0790200000000008,True,False
N#CON(O)N=C(O)OC(N)=NN(O)O,222.034881912,10,5,-1.7540199999999997,True,False
N=C=NN(O)OC(=O)NC(=N)ON(O)O,222.034881912,11,6,-1.0667600000000004,False,False
N#CNN(O)OC(O)=NC(=O)NN(O)O,222.034881912,9,6,-1.7861199999999995,True,False
ON(N(C(O)=N)C1(O)ON=N1)N=C(O)O,222.034881912,8,6,-1.2246299999999999,True,False
O=NOC1(N)N(C(=N)N1C(=O)O)N(O)O,222.034881912,9,5,-1.5198299999999998,True,False
O=C=NC1(O)N(N(N)N1C(=O)O)N(O)O,222.034881912,10,5,-2.7774999999999994,True,False
N#COC1(O)N(C(=N)N1N(O)O)N(O)O,222.034881912,10,6,-2.36915,True,False
OC(O)=NN(NC(=O)O)OC1(N)ON=N1,222.034881912,8,5,-1.242999999999999,True,False
ON=NC1(O)ON(N1C(=N)N)OC(=O)O,222.034881912,8,5,-1.6013300000000004,True,False
N#CNC1(O)ON(N1C(=O)N)ON(O)O,222.034881912,10,5,-2.8694199999999994,True,False
ON(OC(N)=NC1(O)ON=N1)OC(O)=N,222.034881912,10,5,-1.6507299999999998,True,False
ON(N=C(O)OC1(O)N=NN1)N=C(O)O,222.034881912,9,6,-1.5158,True,False
OC(OC(O)=NC1(N)ON=N1)=NN(O)O,222.034881912,10,5,-1.2062,True,False
NC(N=C(O)OC1(O)ON=N1)=NN(O)O,222.034881912,9,5,-1.7719,True,False
O=NOC1(O)OC(=N)N1N(N)OC(O)=N,222.034881912,10,5,-1.92996,True,False
N=NOC1(O)N=C(O)N1N(O)OC(O)=N,222.034881912,10,6,-1.1872600000000002,True,False
O=NOC1(O)ON(N)N1C(=N)OC(O)=N,222.034881912,10,5,-1.92996,True,False
ON=NC1(O)OC(=N)N1C(=O)NN(O)O,222.034881912,9,6,-1.5966300000000002,True,False
O=C=NC1(O)OC(=N)N1N(O)ON(O)N,222.034881912,11,5,-2.7895300000000005,True,False
O=NNC1(N)ON(O)OC(=O)N1C(=O)N,222.034881912,9,4,-2.1039000000000003,True,False
O=C=NC1(N)ON(O)ON(O)N1C(=O)N,222.034881912,10,4,-2.6379,True,False
N#COC1(N)OC(=N)ON(O)N1N(O)O,222.034881912,12,5,-2.1457499999999996,True,False
O=C=NC1(N)OC(O)=NN(O)N1N(O)O,222.034881912,11,5,-2.3449999999999998,True,False
O=C=NC1(O)OC(=O)ON(N)N1N(O)N,222.034881912,12,4,-3.1197999999999997,True,False
O=C=NC1(O)ON(N)OC(=N)N1N(O)O,222.034881912,11,5,-2.7895299999999996,True,False
O=C=NC1(O)ON(O)N=C(N)N1N(O)O,222.034881912,12,5,-2.9107,True,False
N=NNC1(N)OC(=O)ON(OC(O)=N)O1,222.03488191200003,10,5,-1.1682599999999996,True,False
O=NOC1(N)N=C(N)NN(OC(=O)O)O1,222.034881912,11,4,-2.0695,True,False
N=NOC1(N)OC(=O)ON(N=C(O)O)N1,222.034881912,10,5,-1.2056299999999998,True,False
N=NOC1(O)OC(=O)NN(NC(O)=N)O1,222.034881912,9,6,-1.5616599999999998,True,False
N=NOC1(O)OC(O)=NN(N=C(O)N)O1,222.034881912,9,5,-1.5669300000000002,True,False
NN=NC1(O)OC(=O)NN(OC(=O)N)O1,222.034881912,9,4,-2.1854,True,False
O=NOC1(O)NC(N)=NN(NC(=O)O)O1,222.034881912,10,5,-2.4628999999999994,True,False
ON=NC1(N)NN(O)N=C(OC(=O)O)O1,222.034881912,10,5,-1.4106,True,False
O=NOC1(O)ON(N)OC(NC(=O)N)=N1,222.034881912,10,4,-2.6351999999999998,True,False
O=NNC1(O)ON(N)N=C(OC(=O)N)O1,222.034881912,10,4,-2.6352,True,False
O=NOC1(O)NN(O)OC(=NC(O)=N)N1,222.034881912,9,6,-2.13263,True,False
ON=NC1(O)ON(O)N=C(NC(=O)O)N1,222.034881912,9,6,-1.8040000000000003,True,False
ON=NC1(N)OC(=O)OC(ON(O)N)=N1,222.034881912,11,4,-1.5828999999999995,True,False
O=NOC1(O)N=C(O)NC(=NN(O)N)O1,222.034881912,10,5,-2.3423,True,False
O=NNC1(O)OC(=N)OC(NN(O)O)=N1,222.034881912,11,6,-2.2164299999999995,False,False
N=NOC1(O)OC(=N)N=C(ON(O)O)N1,222.034881912,11,6,-1.5248600000000003,False,False
ON=NC1(O)OC(N)=NC(=NN(O)O)O1,222.034881912,10,5,-1.8557000000000001,True,False
N=NOC1(O)N=C(O)OC(NN(O)O)=N1,222.034881912,11,6,-1.56223,False,False
NN=NC1(O)OC(=O)NC(=NN(O)O)O1,222.034881912,10,5,-1.9763000000000002,True,False
N#COC1(N)NC(=O)ON(ON(O)N)O1,222.034881912,11,4,-2.6460200000000005,True,False
O=C=NC1(N)OC(=O)NN(ON(O)N)O1,222.034881912,11,4,-2.8079,True,False
N#COC1(O)NC(N)=NN(ON(O)O)O1,222.034881912,12,5,-2.91882,True,False
N#CNC1(O)NC(=O)ON(NN(O)O)O1,222.034881912,11,6,-2.95092,False,False
N#CNC1(O)ON(O)NC(=NN(O)O)O1,222.034881912,11,6,-2.8303199999999995,False,False
O=NNC1(N)ON(OC(O)=NC(=O)N)O1,222.034881912,8,4,-2.0695,True,False
N=NOC1(N)ON(N=C(O)NC(=O)O)O1,222.034881912,9,5,-1.2056299999999998,True,False
NN=NC1(N)ON(OC(=O)N=C(O)O)O1,222.034881912,8,4,-1.4153000000000002,True,False
O=NOC1(O)ON(OC(O)=NC(=N)N)N1,222.034881912,9,5,-2.22113,True,False
O=NNC1(O)ON(OC(=O)OC(=N)N)N1,222.034881912,10,5,-2.4255299999999997,True,False
O=NNC1(O)ON(OC(N)=NC(=O)N)O1,222.034881912,8,4,-2.6352,True,False
NN=NC1(O)ON(NC(=O)OC(=O)N)O1,222.034881912,9,4,-2.1854,True,False
N#COC1(N)ON(ON(O)NC(=O)N)O1,222.034881912,10,4,-2.6460200000000005,True,False
O=C=NC1(O)ON(ON(O)OC(=N)N)N1,222.034881912,11,5,-2.95953,True,False
O=NOC1(N)OC(=NC(O)=NN(O)N)O1,222.034881912,10,4,-1.9488999999999996,True,False
O=NOC1(N)OC(=NC(N)=NN(O)O)O1,222.034881912,10,4,-2.0326999999999997,True,False
O=NOC1(O)OC(NC(=N)ON(O)N)=N1,222.034881912,11,5,-2.30493,True,False
O=NNC1(O)OC(=NC(=O)ON(O)N)N1,222.034881912,9,5,-2.5467,True,False
N=NOC1(O)OC(N=C(N)ON(O)O)=N1,222.034881912,11,5,-1.73453,True,False
N=NOC1(O)OC(=NC(N)=NN(O)O)O1,222.034881912,10,5,-1.7345300000000003,True,False
O=C=NC1(O)ON(NC(O)=NN(O)N)O1,222.034881912,10,5,-2.9969,True,False
O=NOC1(O)NC(=N)ON(O)OC(N)=N1,222.034881912,11,5,-2.30493,True,False
ON=NC1(O)OC(=N)ON(N)OC(=N)O1,222.034881912,11,5,-1.6133600000000001,True,False
O=NOC1(O)OC(O)=NN(N)N=C(N)O1,222.034881912,11,4,-2.4307999999999996,True,False
ON=NC1(O)OC(=O)ON(N)N=C(N)O1,222.034881912,11,4,-2.0648,True,False
N=NOC1(O)OC(=O)ON(N)NC(O)=N1,222.034881912,11,5,-1.7713299999999994,True,False
NN=NC1(O)OC(=O)ON(O)NC(O)=N1,222.034881912,10,5,-1.8924999999999996,True,False
O=NOC1(N)NN(N)NC(=O)OC(=O)O1,222.034881912,11,4,-2.2739000000000007,True,False
ON=NC1(N)ON(N)OC(=O)NC(=O)O1,222.034881912,10,4,-1.7035000000000005,True,False
ON=NC1(N)ON(O)N=C(O)N=C(O)O1,222.034881912,9,5,-1.2061999999999995,True,False
O=NOC1(O)ON(N)NC(=O)NC(=N)O1,222.034881912,10,5,-2.42553,True,False
O=NNC1(O)NN(O)OC(=N)OC(=O)N1,222.034881912,10,6,-2.337030000000001,True,False
O=NOC1(O)NN(O)NC(=N)N=C(O)O1,222.034881912,9,6,-2.13263,True,False
O=NNC1(O)NN(O)NC(=O)N=C(O)O1,222.034881912,8,6,-2.3743999999999996,True,False
N=NOC1(O)ON(O)NC(O)=NC(=N)O1,222.034881912,10,6,-1.4410600000000002,True,False
ON=NC1(O)ON(O)N=C(O)NC(O)=N1,222.034881912,9,6,-1.5996000000000001,True,False
O=C=NC1(N)ON(O)ON(O)NC(=O)N1,222.034881912,10,5,-2.7194000000000003,True,False
N=C=NC1(N)ON(O)ON(O)NC(=O)O1,222.034881912,11,5,-1.87553,True,False
O=C=NC1(O)ON(N)ON(O)NC(=N)O1,222.034881912,11,5,-2.95953,True,False
O=NOC(ON(N)OC(O)=N)=NC(=O)N,222.034881912,9,4,-1.34923,True,False
O=NOC(NN(O)OC(=O)N)=NC(=O)N,222.034881912,8,4,-1.6747999999999998,True,False
O=NNC(ON(O)OC(=O)N)=NC(=O)N,222.034881912,8,4,-1.6747999999999998,True,False
ON=NC(=NN(O)NC(=O)O)OC(O)=N,222.034881912,7,6,-0.51803,True,False
O=NOC(NN(N)OC(=O)N)=NC(=O)O,222.034881912,8,4,-1.5910000000000002,True,False
NN=NC(ON(N)OC(=O)O)=NC(=O)O,222.034881912,7,4,-0.9367999999999999,True,False
O=NOC(OC(=N)ON(N)N)=NC(=O)O,222.034881912,10,4,-1.3492299999999995,True,False
O=NN=C(N=C(O)ON(O)N)NC(=O)O,222.034881912,7,5,-1.2980999999999998,True,False
N=NNC(=NC(=N)ON(O)O)OC(=O)O,222.034881912,9,6,-0.48066000000000036,True,False
N=NN=C(NC(=O)NN(O)O)OC(=O)O,222.034881912,8,6,-0.7224300000000001,True,False
O=NN=C(OC(=N)OC(=O)O)NN(O)N,222.034881912,9,5,-1.2607299999999997,True,False
ON=NC(=NC(=O)NC(=O)O)ON(O)N,222.034881912,7,5,-0.9321000000000002,True,False
N=NN=C(OC(O)=NC(=O)O)ON(O)N,222.034881912,8,5,-0.6065300000000002,True,False
O=NN=C(NC(=N)OC(=O)O)NN(O)O,222.034881912,8,6,-1.1722300000000003,True,False
N#COC(NN(O)N=C(O)O)=NN(O)O,222.034881912,9,6,-1.5817199999999998,True,False
O=C=NC(=NC(=O)NN(O)N)ON(O)O,222.034881912,9,5,-2.1203000000000003,True,False
O=NON(OC(O)=NC(=O)O)N=C(N)N,222.034881912,7,4,-1.3865999999999996,True,False
O=NON(NC(=O)N=C(O)O)NC(O)=N,222.034881912,6,6,-1.0046299999999997,True,False
O=NON(OC(=O)N=C(N)N)OC(=O)N,222.034881912,8,3,-1.7633,True,False
N=NON(OC(=N)OC(O)=N)OC(O)=N,222.034881912,10,6,-0.03392000000000017,True,False
ON=NN(NC(=N)OC(=O)O)OC(O)=N,222.034881912,7,6,-0.3968599999999997,True,False
N=NON(OC(=O)OC(=N)N)NC(=O)O,222.034881912,9,5,-0.6897600000000002,True,False
O=NNN(NC(=N)OC(=O)O)NC(=O)O,222.034881912,7,6,-1.2090300000000003,True,False
O=NNN(NC(=N)OC(=O)O)N=C(O)O,222.034881912,7,6,-1.0046300000000001,True,False
N=NNN(OC(=N)OC(=O)O)N=C(O)O,222.034881912,8,6,-0.3130599999999997,True,False
O=C=NN(NN(O)NC(=O)O)N=C(O)O,222.034881912,8,6,-1.7803999999999993,True,False
O=C=NN(NN(O)NC(=O)N)OC(=O)O,222.034881912,9,5,-2.1571000000000007,True,False
N#CON(OC(=O)NN(O)O)OC(=N)N,222.034881912,10,5,-1.83725,True,False
N#CNN(OC(=N)NN(O)O)OC(=O)O,222.034881912,10,6,-1.6649500000000002,True,False
O=C=NN(NC(=O)OC(O)=N)ON(O)N,222.034881912,10,5,-1.91533,True,False
O=C=NN(N=C(O)OC(=O)N)NN(O)O,222.034881912,10,5,-2.0365,True,False
O=C=NN(OC(=N)NC(O)=N)ON(O)O,222.034881912,10,6,-1.5850600000000004,True,False
O=C=NN(N=C(O)N=C(O)N)ON(O)O,222.034881912,8,5,-1.8320999999999996,True,False
N=C(O)N(N(O)O)C1(ON=N1)OC(=O)N,222.034881912,9,5,-1.11943,True,False
ON(OC(=O)O)OC1(N=NN1)OC(=N)N,222.034881912,10,5,-1.2894300000000003,True,False
NN(OC(=O)N)OC1(ON=N1)OC(=O)N,222.034881912,10,3,-1.7919999999999998,True,False
ON(NC(O)=N)OC1(ON=N1)NC(=O)O,222.034881912,8,6,-1.1171300000000004,True,False
ON(N=C(N)N)OC1(ON=N1)OC(=O)O,222.034881912,9,4,-1.4990999999999994,True,False
ON(NC(=O)N)NC1(ON=N1)OC(=O)O,222.034881912,9,5,-1.5311999999999992,True,False
ON(ON(O)O)NC1(N=C=N1)OC(=O)N,222.034881912,11,5,-1.9967000000000006,True,False
N=NOC1(ON(O)N1C(=O)N)NC(=O)O,222.034881912,8,5,-1.24003,True,False
O=NOC1(OC(=O)N1N(O)O)N=C(N)N,222.034881912,9,4,-1.9832999999999998,True,False
O=C=NC1(ON(O)N1N(O)N)OC(O)=N,222.034881912,11,5,-2.2238300000000004,True,False
N#CNC1(ON(O)N1N(O)O)OC(=O)N,222.034881912,11,5,-2.3875200000000003,True,False
O=NOC1(N=C(N)N1C(O)=N)ON(O)O,222.034881912,10,5,-1.5692300000000001,True,False
ON=NC1(ON(NC(=O)O)O1)OC(=N)N,222.034881912,8,5,-1.2894300000000003,True,False
O=NOC1(ON(N=C(O)N)O1)NC(O)=N,222.034881912,8,5,-1.65543,True,False
O=NOC1(ON(NC(=N)N)O1)OC(O)=N,222.034881912,9,5,-1.6180599999999998,True,False
O=NOC1(OC(=NC(=O)O)O1)NN(N)N,222.034881912,10,4,-2.0695000000000006,True,False
N#COC1(ON(NC(O)=N)O1)NN(O)O,222.034881912,10,6,-2.1434499999999996,True,False
ON=NC1(ON(O)OC(=O)N1)NC(=O)N,222.034881912,8,5,-1.6149999999999998,True,False
ON=NC1(NN(O)OC(=N)O1)OC(O)=N,222.034881912,10,6,-0.9591599999999998,True,False
O=NNC1(ON(O)NC(O)=N1)OC(=O)N,222.034881912,9,5,-1.9810000000000008,True,False
O=NOC1(NN(O)N=C(N)O1)N=C(O)O,222.034881912,10,5,-1.7766000000000002,True,False
O=NNC1(ON(N)NC(=N)O1)OC(=O)O,222.034881912,9,5,-1.8598299999999997,True,False
O=C=NC1(ON(O)ON(N)N1)N=C(O)O,222.034881912,10,5,-2.4311999999999996,True,False
O=NOC1(NC(O)=NC(=N)O1)ON(O)N,222.034881912,10,5,-1.73923,True,False
N=NOC1(OC(=O)N=C(N)N1)ON(O)O,222.034881912,11,5,-1.3732300000000004,True,False
N#COC1(ON(O)NC(O)=N1)NN(O)O,222.034881912,11,6,-2.26462,False,False
N#COC1(N(C(O)=N)N(O)O)ON(N)O1,222.034881912,10,5,-2.06195,True,False
N#CNC1(N(C(O)=N)N(O)O)ON(O)O1,222.034881912,10,6,-1.9734500000000001,True,False
NN=NC1(ON(N)NC(=O)O)OC(=O)O1,222.034881912,9,4,-1.6197000000000004,True,False
O=NOC1(OC(=N)ON(O)O)N=C(N)N1,222.034881912,12,5,-1.8230300000000002,True,False
O=NOC1(OC(O)=NN(N)N)OC(=O)N1,222.034881912,10,4,-2.0695000000000006,True,False
ON=NC1(OC(=O)ON(N)N)OC(O)=N1,222.034881912,10,4,-1.4990999999999994,True,False
NN=NC1(OC(O)=NN(O)O)OC(O)=N1,222.034881912,9,5,-1.2062,True,False
ON=NC1(NC(=O)ON(N)N)OC(=O)O1,222.034881912,10,4,-1.7035000000000005,True,False
NN=NC1(N=C(O)ON(O)N)OC(=O)O1,222.034881912,10,4,-1.4991000000000008,True,False
N#COC1(ON(O)ON(O)O)N=C(N)N1,222.034881912,12,5,-2.4369199999999998,True,False
O=NOC1(NC(=N)OC(O)=N)ON(N)O1,222.034881912,10,5,-1.6180599999999998,True,False
N=NOC1(OC(=N)N=C(O)O)ON(N)O1,222.034881912,9,5,-0.9638599999999999,True,False
N=NOC1(OC(O)=NC(O)=N)ON(O)N1,222.034881912,9,6,-0.8753600000000001,True,False
N=C=NC1(ON(O)OC(=O)N)ON(O)N1,222.034881912,11,5,-1.8755300000000004,True,False
OC(=O)N1C2(N)ON1OC(ON=N2)(O)N,222.034881912,10,4,-2.4100999999999995,True,False
NN1OC2(O)N1C(=O)NC(N=NO2)(O)O,222.034881912,10,5,-3.3691999999999993,True,False
ON=NC1(O)N2C(ON(N)N1C2=O)(O)O,222.034881912,9,5,-3.1992,True,False
O=NOC1(N)ON2OC(NC(=O)N12)(O)N,222.034881912,10,4,-3.0643,True,False
N=NOC1(O)ON2OC(NC(=N)N12)(O)O,222.034881912,10,6,-2.91776,True,False
ON=NC1(O)OC(=O)N1N2NC(N2)(O)O,222.034881912,10,6,-3.2807,True,False
O=NOC(N1C2(N)ON1N2C(O)=N)(O)O,222.034881912,10,5,-2.9621299999999993,True,False
N=NNC(ON(O)N1C2(O)OC1=N2)(O)O,222.034881912,11,6,-3.03893,False,False
O=C=NC(NN1OC2(O)ON(O)N12)(O)N,222.034881912,12,5,-3.991699999999999,True,False
O=C=NC(ON1OC2(N)ON(N)N12)(O)O,222.034881912,12,4,-4.0802,True,False
N#CNC(ON1OC2(O)NN(O)N12)(O)O,222.034881912,12,6,-4.2232199999999995,False,False
ON(O)OC=1OC(N2C(N=N2)(O)O)(N)N1,222.034881912,12,5,-2.7667,True,False
N=C(O)N1C(ON=NC2(O)ON1O2)(O)N,222.034881912,10,5,-2.5617300000000007,True,False
O=NN1C2(O)ON(N)N(C(=O)O2)C1(O)N,222.034881912,10,4,-3.3762,True,False
N=NN1C2(O)ON(O)N(C(O)=N2)C1(O)O,222.034881912,10,6,-2.78513,True,False
O=NOC(N1C(=N)OC2(O)NN1N2)(O)O,222.034881912,11,6,-3.6093300000000004,False,False
ON=NC(N1C(=O)NC2(O)ON1N2)(O)O,222.034881912,9,6,-3.2807,True,False
OC1=NC2(O)OC(N=NO2)(O)N1N(O)N,222.034881912,11,5,-2.6829,True,False
ON=NC1(O)OC2(N)ON(O)N1C(=N)O2,222.034881912,10,5,-2.1636299999999995,True,False
O=NNC12OC(ON(N)N2C(=O)O)(O)N1,222.034881912,9,5,-2.892,True,False
N=NOC12NC(OC(=O)N2N(O)O)(O)N1,222.034881912,11,6,-2.19573,False,False
NN=NC12OC(NC(=O)N2N(O)O)(O)O1,222.034881912,9,5,-2.4054,True,False
ON(O)OC1=NC2(N)N=NN2C(O1)(O)O,222.034881912,12,5,-2.7666999999999997,True,False
OC(=O)NN1OC2(N)N1C(N=NO2)(O)O,222.034881912,10,5,-2.803499999999999,True,False
ON(O)OC1=NC2(O)N1C(N=NN2)(O)O,222.034881912,12,6,-3.1601000000000004,False,False
O=C1NC(N2C(N=N2)(O)ON(O)O1)(O)N,222.034881912,11,5,-2.8873000000000006,True,False
N=C1NC(N2C(N=N2)(O)ON(O)O1)(O)O,222.034881912,11,6,-3.03893,False,False
O=NN1C2(N)OC(=O)ON(N)N2C1(O)O,222.034881912,11,4,-3.3762,True,False
N#CN1C2(O)ON(O)ON(O)N2C1(O)N,222.034881912,12,5,-3.659819999999999,True,False
N=NN1C2(O)NN(O)N=C(OC1(O)O)O2,222.034881912,11,6,-3.03893,False,False
NC=1OC2(N)ON(N1)OC(ON=N2)(O)O,222.034881912,12,4,-3.025199999999999,True,False
O=C1NC2(N)NN(O1)OC(N=NO2)(O)O,222.034881912,11,5,-3.0572999999999992,True,False
O=C1OC2(N)ON(N1)NC(N=NO2)(O)O,222.034881912,11,5,-3.0572999999999992,True,False
O=C1OC2(O)NN(O1)NC(ON=N2)(O)N,222.034881912,12,5,-3.0572999999999997,True,False
O=C1OC2(O)ON(N1)OC(NN=N2)(O)N,222.03488191199997,11,5,-3.0572999999999997,True,False
O=NN1C2(O)ON(NC(=N)OC1(O)O)N2,222.034881912,10,6,-3.60933,True,False
NN1OC(N=NOC2(O)OC(O1)=N2)(O)N,222.034881912,12,4,-3.0252,True,False
ON1NC(N=NOC2(O)OC(O1)=N2)(O)N,222.034881912,12,5,-2.936700000000001,True,False
O=NOC(N1C2(N)ON(OC1=N)N2)(O)O,222.034881912,11,5,-3.21593,True,False
O=NOC(N1C2(N)ON(N=C1O)N2)(O)O,222.034881912,11,5,-3.2533,True,False
O=NOC(NN1NC2(O)OC(=N1)O2)(O)N,222.034881912,12,5,-3.5070999999999994,True,False
O=NOC(OC1=NC2(N)ON(O1)O2)(N)N,222.034881912,12,3,-2.7203,True,False
N=NOC(NC1=NC2(O)ON(O1)N2)(O)O,222.034881912,12,6,-3.20893,False,False
N#COC(NN1NC2(O)ON(O1)O2)(O)N,222.034881912,12,5,-3.9998199999999997,True,False
O=C(NN(O)O)N1C2(O)OC1(N)N=NO2,222.034881912,10,5,-2.4053999999999993,True,False
O=NN1C2(O)NC1(O)OC(=NN(O)N)O2,222.034881912,11,5,-3.3371,True,False
N=C(O)ON1OC2(O)OC(N=NN2)(N)O1,222.034881912,11,5,-2.24983,True,False
ON(O)OC=1OC2(O)NC(N=NN2)(O)N1,222.034881912,12,6,-2.8481999999999994,False,False
ON=NC1(N)OC2(O)ON(N=C(O)O)N12,222.034881912,9,5,-2.1172,True,False
O=NOC1(N)OC2(O)NC(=NN(O)O)N12,222.034881912,10,5,-2.8551999999999995,True,False
O=C=NC1(O)OC2(O)ON(NN(O)N)N12,222.034881912,12,5,-3.991699999999999,True,False
OC=1NC2(O)OC(ON=N2)(N)ON(O)N1,222.034881912,11,5,-2.371,True,False
N=C1OC2(O)OC(N=NN2)(O)ON(N)O1,222.034881912,12,5,-2.8155300000000003,True,False
N=C1OC2(O)OC(NN=N2)(O)ON(N)O1,222.034881912,12,5,-2.8155300000000003,True,False
N=NOC1(O)OC2(N)ON(O)NC(=O)N12,222.034881912,10,5,-2.2842300000000004,True,False
N=NOC1(O)OC2(O)NN(O)N=C(O)N12,222.034881912,11,6,-2.47323,False,False
N#COC1(O)NC2(N)ON(O)ON(O)N12,222.034881912,12,5,-3.3479199999999993,True,False
O=NOC1(O)NC2(N)NC(=N)ON(O1)O2,222.034881912,11,5,-2.90403,True,False
ON=NC1(O)NC2(N)OC(=O)NN(O1)O2,222.034881912,10,5,-2.5754000000000006,True,False
ON=NC1(O)OC2(N)OC(=N)ON(N1)O2,222.034881912,11,5,-2.3336300000000003,True,False
ON=NC1(O)OC2(N)OC(=N)NN(O1)O2,222.034881912,10,5,-2.33363,True,False
O=NNC1(N)NC2(O)NC(=O)ON(O1)O2,222.034881912,10,5,-3.1458,True,False
O=NNC1(O)OC2(O)N=C(N)ON(N1)O2,222.034881912,11,5,-3.5071000000000003,True,False
ON=NC1(O)OC2(O)N=C(N)NN(O1)O2,222.034881912,11,5,-2.9367,True,False
N=NOC1(O)OC2(O)NC(=O)ON(N1)N2,222.034881912,11,6,-2.8476300000000005,False,False
N=NOC1(O)OC2(O)N=C(O)ON(N1)N2,222.034881912,11,6,-2.64323,False,False
ON=NC1(N)OC2(O)ON(O)NC(O1)=N2,222.034881912,11,5,-2.4547999999999996,True,False
N=NOC1(O)NC2(O)NN(O)N=C(O1)O2,222.034881912,12,6,-2.72703,False,False
O=NNC1(O)NC2(O)NN(O)N=C(O1)O2,222.034881912,11,6,-3.4185999999999996,False,False
N=NOC1(O)OC2(O)OC(=NN(N)O1)N2,222.034881912,12,5,-2.8155300000000003,True,False
O=NOC1(O)OC2(N)ON(NC(O)=N1)N2,222.034881912,11,5,-2.941399999999999,True,False
O=NOC1(N)NC2(O)ON(NC(O)=N1)O2,222.034881912,11,5,-2.9414,True,False
O=NNC1(O)NC2(O)NN(OC(=O)O1)N2,222.034881912,11,6,-3.5392000000000006,False,False
N=NOC1(O)OC2(O)ON(N=C(N)N1)O2,222.034881912,12,5,-2.8155300000000003,True,False
O=NNC1(O)OC2(O)ON(N=C(N)N1)O2,222.034881912,11,5,-3.5071000000000003,True,False
O=C1NC(N1N(N)OC2(O)ON=N2)(O)O,222.034881912,10,5,-3.3691999999999993,True,False
O=C=NC1(O)ON(N)N2C(ON2O1)(O)N,222.034881912,12,4,-4.080199999999999,True,False
N#CNC1(O)ON(O)N2C(ON2N1)(O)O,222.034881912,12,6,-4.2232199999999995,False,False
N=NOC1(N)ON(N2C(OC2=O)(O)N)O1,222.034881912,11,4,-2.3727300000000007,True,False
O=C1OC(N1N(O)O)(O)NC2(N)ON=N2,222.034881912,11,5,-2.4053999999999993,True,False
O=NNC1(O)OC2(O)NN(N2C(O)=N)O1,222.034881912,9,6,-3.04363,True,False
ON=NC1(O)NC2(O)ON(O)N2C(O)=N1,222.034881912,10,6,-2.5943999999999994,True,False
N=NNC1(O)NC2(O)ON(O)N2C(=O)O1,222.034881912,10,6,-2.67763,True,False
O=NNC1(O)OC2(O)NN(O)N2C(O)=N1,222.034881912,10,6,-3.1647999999999996,True,False
O=NOC1(O)OC2(O)NC(=N)N2N(O)N1,222.034881912,10,6,-3.1274300000000004,True,False
